386114757	commercial	49	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"49","addr:postcode":"47300","addr:street":"Jalan SS 1/22","building":"commercial","building:levels":"1","name":"Petron","smoking":"no"
386114765	house	4	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"4","addr:postcode":"47300","addr:street":"Lorong SS 1/13B","building":"house","building:levels":"2"
386114766	house	6	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"6","addr:postcode":"47300","addr:street":"Lorong SS 1/13B","building":"house","building:levels":"2"
386114812	house	5	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"5","addr:postcode":"47300","addr:street":"Jalan SS1/11","building":"house"
386114813	house	7	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"7","addr:postcode":"47300","addr:street":"Jalan SS1/11","building":"house"
386114814	house	9	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"9","addr:postcode":"47300","addr:street":"Jalan SS1/11","building":"house"
386114815	house	11	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"11","addr:postcode":"47300","addr:street":"Jalan SS1/11","building":"house"
386114831	house	4	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"4","addr:postcode":"47300","addr:street":"Lorong SS 1/13A","building":"house","building:levels":"2"
386114832	house	6	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"6","addr:postcode":"47300","addr:street":"Lorong SS 1/13A","building":"house","building:levels":"2"
386114833	house	2	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"2","addr:postcode":"47300","addr:street":"Lorong SS 1/13A","building":"house","building:levels":"2"
386114906	house	5	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"5","addr:postcode":"47300","addr:street":"Lorong SS 1/13B","building":"house","building:levels":"2"
386114907	house	3	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"3","addr:postcode":"47300","addr:street":"Lorong SS 1/13B","building":"house","building:levels":"2"
386114908	house	1	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"1","addr:postcode":"47300","addr:street":"Lorong SS 1/13B","building":"house","building:levels":"2"
386114930	house	13-15	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"13-15","addr:postcode":"47300","addr:street":"Jalan SS1/11","building":"house","building:levels":"2"
386114932	house	17	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"17","addr:postcode":"47300","addr:street":"Jalan SS1/11","building":"house","building:levels":"2"
386114933	house	19	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"19","addr:postcode":"47300","addr:street":"Jalan SS 1/10","building":"house"
386114934	house	1	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"1","addr:postcode":"47300","addr:street":"Lorong SS 1/13A","building":"house","building:levels":"2"
386114941	house	5	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"5","addr:postcode":"47300","addr:street":"Lorong SS 1/13A","building":"house"
386114942	house	No name	No name	No name	"building":"house"
386114953	house	2	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"2","addr:postcode":"47300","addr:street":"Jalan SS 1/10","building":"house"
386114955	house	4	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"4","addr:postcode":"47300","addr:street":"Jalan SS 1/10","building":"house"
386114956	house	6	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"6","addr:postcode":"47300","addr:street":"Jalan SS 1/10","building":"house"
386114957	house	8	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"8","addr:postcode":"47300","addr:street":"Jalan SS 1/10","building":"house"
386114994	house	1	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"1","addr:postcode":"47300","addr:street":"Jalan SS 1/10","building":"house","building:levels":"3"
386114995	house	7	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"7","addr:postcode":"47300","addr:street":"Jalan SS 1/10","building":"house"
386114996	house	3	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"3","addr:postcode":"47300","addr:street":"Jalan SS 1/10","building":"house"
386115000	house	2	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"2","addr:postcode":"47300","addr:street":"Jalan SS 1/13","building":"house","building:levels":"2"
386115014	house	4	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"4","addr:postcode":"47300","addr:street":"Jalan SS 1/15","building":"house"
386115015	house	6	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"6","addr:postcode":"47300","addr:street":"Jalan SS 1/15","building":"house","building:levels":"2"
386115160	house	59	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"59","addr:postcode":"47300","addr:street":"Jalan SS 1/43","building":"house","building:levels":"2"
386115262	house	No name	No name	No name	"building":"house"
386115263	house	21	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"21","addr:postcode":"47300","addr:street":"Jalan SS1/11","building":"house"
386115264	house	No name	No name	No name	"building":"house"
386115288	house	23	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"23","addr:postcode":"47300","addr:street":"Jalan SS1/11","building":"house"
386115422	house	No name	No name	No name	"building":"house"
386115498	house	No name	No name	No name	"building":"house"
386115506	house	3	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"3","addr:postcode":"47300","addr:street":"Jalan SS 1/43","building":"house","building:levels":"1"
386115540	house	7	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"7","addr:postcode":"47300","addr:street":"Jalan SS 1/43","building":"house","building:levels":"1"
386115615	house	28	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"28","addr:postcode":"47300","addr:street":"Jalan SS 1/15","building":"house"
386115683	house	2	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"2","addr:postcode":"47300","addr:street":"Jalan SS 1/41","building":"house","building:levels":"2"
386115700	house	4	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"4","addr:postcode":"47300","addr:street":"Jalan SS 1/41","building":"house","building:levels":"2"
386115709	house	6	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"6","addr:postcode":"47300","addr:street":"Jalan SS 1/41","building":"house"
386115734	house	8	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"8","addr:postcode":"47300","addr:street":"Jalan SS 1/41","building":"house"
386115841	house	10	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"10","addr:postcode":"47300","addr:street":"Jalan SS 1/41","building":"house","building:levels":"1"
386115851	house	3	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"3","addr:postcode":"47300","addr:street":"Jalan SS 1/39","building":"house","building:levels":"2"
386115854	house	12	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"12","addr:postcode":"47300","addr:street":"Jalan SS 1/41","building":"house"
386115857	house	5	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"5","addr:postcode":"47300","addr:street":"Jalan SS 1/39","building":"house","building:levels":"1"
386115904	house	7	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"7","addr:postcode":"47300","addr:street":"Jalan SS 1/39","building":"house","building:levels":"1"
386115915	house	9	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"9","addr:postcode":"47300","addr:street":"Jalan SS 1/12","building":"house","building:levels":"2"
386115918	house	7	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"7","addr:postcode":"47300","addr:street":"Jalan SS 1/12","building":"house"
386115929	house	5	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"5","addr:postcode":"47300","addr:street":"Jalan SS 1/12","building":"house"
386115930	house	3	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"3","addr:postcode":"47300","addr:street":"Jalan SS 1/12","building":"house"
386115931	house	1	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"1","addr:postcode":"47300","addr:street":"Jalan SS 1/12","building":"house"
386115932	house	9	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"9","addr:postcode":"47300","addr:street":"Jalan SS 1/39","building":"house","building:levels":"2"
386115936	house	11	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"11","addr:postcode":"47300","addr:street":"Jalan SS 1/39","building":"house","building:levels":"2"
386115940	house	10	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"10","addr:postcode":"47300","addr:street":"Jalan SS 1/14","building":"house","building:levels":"2"
386115941	house	8	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"8","addr:postcode":"47300","addr:street":"Jalan SS 1/14","building":"house","building:levels":"2"
386115942	house	6	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"6","addr:postcode":"47300","addr:street":"Jalan SS 1/14","building":"house","building:levels":"2"
386115945	house	4	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"4","addr:postcode":"47300","addr:street":"Jalan SS 1/14","building":"house","building:levels":"2"
386115946	house	2	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"2","addr:postcode":"47300","addr:street":"Jalan SS 1/14","building":"house","building:levels":"2"
386115956	house	13	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"13","addr:postcode":"47300","addr:street":"Jalan SS 1/39","building":"house","building:levels":"2"
386116055	house	15	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"15","addr:postcode":"47300","addr:street":"Jalan SS 1/39","building":"house","building:levels":"2"
386116087	house	22	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"22","addr:postcode":"47300","addr:street":"Jalan SS 1/41","building":"house","building:levels":"2"
386116169	yes	24	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"24","addr:postcode":"47300","addr:street":"Jalan SS 1/41","building":"yes","building:levels":"1","name":"Tadika Insan Ceria"
386116172	house	20	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"20","addr:postcode":"47300","addr:street":"Jalan SS 1/41","building":"house","building:levels":"1"
386116261	house	18	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"18","addr:postcode":"47300","addr:street":"Jalan SS 1/41","building":"house","building:levels":"1"
386116316	house	16	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"16","addr:postcode":"47300","addr:street":"Jalan SS 1/41","building":"house","building:levels":"2"
386116319	house	6	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"6","addr:postcode":"47300","addr:street":"Jalan SS 1/12","building":"house","building:levels":"2"
386116320	house	8	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"8","addr:postcode":"47300","addr:street":"Jalan SS 1/12","building":"house","building:levels":"2"
386116321	house	14	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"14","addr:postcode":"47300","addr:street":"Jalan SS 1/19","building":"house","building:levels":"2"
386116322	house	1	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"1","addr:postcode":"47300","addr:street":"Lorong SS 1/15A","building":"house","building:levels":"2"
386116600	house	5	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"5","addr:postcode":"47300","addr:street":"Lorong SS 1/15A","building":"house","building:levels":"2"
386116630	house	2	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"2","addr:postcode":"47300","addr:street":"Jalan SS 1/41","building":"house","building:levels":"2"
386116773	house	2	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"2","addr:postcode":"47300","addr:street":"Lorong SS 1/15A","building":"house","building:levels":"2"
386116774	house	No name	No name	No name	"building":"house"
386116776	house	No name	No name	No name	"building":"house"
386116777	house	No name	No name	No name	"building":"house"
386116870	house	4	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"4","addr:postcode":"47300","addr:street":"Jalan SS 1/43","building":"house","building:levels":"2"
386116910	house	6	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"6","addr:postcode":"47300","addr:street":"Jalan SS 1/43","building":"house","building:levels":"2"
386116911	house	8	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"8","addr:postcode":"47300","addr:street":"Jalan SS 1/43","building":"house","building:levels":"2"
386117030	house	1	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"1","addr:postcode":"47300","addr:street":"Jalan SS 1/15","building":"house","building:levels":"2"
386117031	house	No name	No name	No name	"building":"house"
386117042	house	10	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"10","addr:postcode":"47300","addr:street":"Jalan SS 1/43","building":"house","building:levels":"1"
386117044	house	12	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"12","addr:postcode":"47300","addr:street":"Jalan SS 1/43","building":"house","building:levels":"3"
386117091	house	14	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"14","addr:postcode":"47300","addr:street":"Jalan SS 1/43","building":"house","building:levels":"2"
386117109	house	16	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"16","addr:postcode":"47300","addr:street":"Jalan SS 1/43","building":"house","building:levels":"2"
386117144	house	18	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"18","addr:postcode":"47300","addr:street":"Jalan SS 1/43","building":"house","building:levels":"1"
386117146	house	20	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"20","addr:postcode":"47300","addr:street":"Jalan SS 1/43","building":"house","building:levels":"2"
386117199	house	22	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"22","addr:postcode":"47300","addr:street":"Jalan SS 1/43","building":"house","building:levels":"2"
386117201	house	24	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"24","addr:postcode":"47300","addr:street":"Jalan SS 1/43","building":"house","building:levels":"2"
386117208	house	17	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"17","addr:postcode":"47300","addr:street":"Jalan SS 1/41","building":"house","building:levels":"2"
386117218	house	15	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"15","addr:postcode":"47300","addr:street":"Jalan SS 1/41A","building":"house","building:levels":"2"
386117261	house	11	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"11","addr:postcode":"47300","addr:street":"Jalan SS 1/41A","building":"house","building:levels":"2"
386117301	house	13	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"13","addr:postcode":"47300","addr:street":"Jalan SS 1/41A","building":"house","building:levels":"2"
386117306	house	No name	No name	No name	"building":"house"
386117334	house	9	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"9","addr:postcode":"47300","addr:street":"Jalan SS 1/41A","building":"house","building:levels":"2"
386117336	house	7	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"7","addr:postcode":"47300","addr:street":"Jalan SS 1/41A","building":"house","building:levels":"2"
386117338	house	5	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"5","addr:postcode":"47300","addr:street":"Jalan SS 1/41A","building":"house","building:levels":"1"
386117355	house	3	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"3","addr:postcode":"47300","addr:street":"Jalan SS 1/41A","building":"house","building:levels":"3"
386117359	house	1	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"1","addr:postcode":"47300","addr:street":"Jalan SS 1/41","building":"house","building:levels":"3"
386117531	residential	1,3,5,7,9,11,13,15,17,19,21,23,25	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"1,3,5,7,9,11,13,15,17,19,21,23,25","addr:postcode":"47300","addr:street":"Jalan SS 1/17","building":"residential","name":"Semi-Detached house"
386117535	house	27	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"27","addr:postcode":"47300","addr:street":"Jalan SS 1/17","building":"house"
386117541	house	17	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"17","addr:postcode":"47300","addr:street":"Jalan SS 1/39","building":"house","building:levels":"2"
386117551	house	26	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"26","addr:postcode":"47300","addr:street":"Jalan SS 1/41","building":"house","building:levels":"2"
386117575	house	28	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"28","addr:postcode":"47300","addr:street":"Jalan SS 1/41","building":"house","building:levels":"2"
386117667	house	30	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"30","addr:postcode":"47300","addr:street":"Jalan SS 1/41","building":"house","building:levels":"2"
386117934	house	19	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"19","addr:postcode":"47300","addr:street":"Jalan SS 1/39","building":"house","building:levels":"2"
386117936	house	21	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"21","addr:postcode":"47300","addr:street":"Jalan SS 1/39","building":"house","building:levels":"5"
386117962	house	23	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"23","addr:postcode":"47300","addr:street":"Jalan SS 1/39","building":"house","building:levels":"2"
386118056	house	25	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"25","addr:postcode":"47300","addr:street":"Jalan SS 1/39","building":"house","building:levels":"1"
386118059	house	27	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"27","addr:postcode":"47300","addr:street":"Jalan SS 1/39","building":"house","building:levels":"2"
386118063	house	29	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"29","addr:postcode":"47300","addr:street":"Jalan SS 1/39","building":"house","building:levels":"1"
386118108	house	31	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"31","addr:postcode":"47300","addr:street":"Jalan SS 1/39","building":"house","building:levels":"2"
386118152	house	33	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"33","addr:postcode":"47300","addr:street":"Jalan SS 1/39","building":"house","building:levels":"2"
386118158	house	35	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"35","addr:postcode":"47300","addr:street":"Jalan SS 1/39","building":"house","building:levels":"2"
386118204	house	42	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"42","addr:postcode":"47300","addr:street":"Jalan SS 1/41","building":"house","building:levels":"2"
386118208	house	42	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"42","addr:postcode":"47300","addr:street":"Jalan SS 1/41","building":"house","building:levels":"2"
386118288	house	40	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"40","addr:postcode":"47300","addr:street":"Jalan SS 1/41","building":"house","building:levels":"2"
386118388	house	38	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"38","addr:postcode":"47300","addr:street":"Jalan SS 1/41","building":"house","building:levels":"2"
386118394	house	36	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"36","addr:postcode":"47300","addr:street":"Jalan SS 1/41","building":"house","building:levels":"2"
386118423	house	34	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"34","addr:postcode":"47300","addr:street":"Jalan SS 1/41","building":"house","building:levels":"2"
386118426	house	32	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"32","addr:postcode":"47300","addr:street":"Jalan SS 1/41","building":"house","building:levels":"2"
386119679	dewan_Serbaguna	47	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"47","addr:postcode":"47300","addr:street":"Jalan SS 1/19B","building":"dewan_Serbaguna","building:levels":"1","name":"Dewan Serbaguna SS1"
386119680	house	55	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"55","addr:postcode":"47300","addr:street":"Jalan SS 1/39","building":"house","building:levels":"1"
386119708	house	53	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"53","addr:postcode":"47300","addr:street":"Jalan SS 1/22","building":"house","building:levels":"1"
386119716	house	51	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"51","addr:postcode":"47300","addr:street":"Jalan SS 1/22","building":"house","building:levels":"1"
386119722	house	49	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"49","addr:postcode":"47300","addr:street":"Jalan SS 1/22","building":"house","building:levels":"1"
386119725	house	47	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"47","addr:postcode":"47300","addr:street":"Jalan SS 1/22","building":"house","building:levels":"1"
386119739	house	45	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"45","addr:postcode":"47300","addr:street":"Jalan SS 1/22","building":"house","building:levels":"1"
386119822	yes	No name	No name	No name	"building":"yes","name":"Masjid Ar-Rahman"
386119884	house	No name	No name	No name	"building":"house"
386119927	house	43	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"43","addr:postcode":"47300","addr:street":"Jalan SS 1/22","building":"house","building:levels":"2"
386120002	house	41	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"41","addr:postcode":"47300","addr:street":"Jalan SS 1/22","building":"house","building:levels":"1"
386120123	house	39	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"39","addr:postcode":"47300","addr:street":"Jalan SS 1/22","building":"house","building:levels":"1"
386120151	house	35	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"35","addr:postcode":"47300","addr:street":"Jalan SS 1/22","building":"house","building:levels":"1"
386120154	house	33	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"33","addr:postcode":"47300","addr:street":"Jalan SS 1/22","building":"house","building:levels":"1"
386120254	house	31	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"31","addr:postcode":"47300","addr:street":"Jalan SS 1/22","building":"house","building:levels":"1"
386120261	house	27	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"27","addr:postcode":"47300","addr:street":"Jalan SS 1/16","building":"house","building:levels":"2","name":"WahZee Nursery's"
386120306	house	29	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"29","addr:postcode":"47300","addr:street":"Jalan SS 1/22","building":"house","building:levels":"1"
386120344	house	27	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"27","addr:postcode":"47300","addr:street":"Jalan SS 1/22","building":"house","building:levels":"1"
386120354	house	25	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"25","addr:postcode":"47300","addr:street":"Jalan SS 1/22","building":"house","building:levels":"2"
386120397	house	23	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"23","addr:postcode":"47300","addr:street":"Jalan SS 1/22","building":"house","building:levels":"2"
386120398	house	23	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"23","addr:postcode":"47300","addr:street":"Jalan SS 1/22","building":"house","building:levels":"2"
386120480	house	21	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"21","addr:postcode":"47300","addr:street":"Jalan SS 1/22","building":"house","building:levels":"2"
386120507	house	19	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"19","addr:postcode":"47300","addr:street":"Jalan SS 1/22","building":"house","building:levels":"2"
386120534	house	No name	No name	No name	"building":"house"
386120535	commercial	20	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"20","addr:postcode":"47300","addr:street":"Jalan SS 1/16A","building":"commercial","building:levels":"2","name":"Real Kids Kindergarten","smoking":"no"
386120536	house	17	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"17","addr:postcode":"47300","addr:street":"Jalan SS 1/22","building":"house","building:levels":"2"
386120579	house	No name	No name	No name	"building":"house"
386120624	house	2,4,6,8,10,12,14,16,18	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"2,4,6,8,10,12,14,16,18","addr:postcode":"47300","addr:street":"Jalan SS 1/16A","building":"house","name":"Terrace-House"
386120627	residential	1,3,5,7,9,11,13,15,17,19,21,23,25,27,29	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"1,3,5,7,9,11,13,15,17,19,21,23,25,27,29","addr:postcode":"47300","addr:street":"Jalan SS 1/16B","building":"residential","building:levels":"2","name":"Terrace House"
386120637	residential	2,4,6,8,10,12,14,16,17,18,19,20,22,24,26,28	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"2,4,6,8,10,12,14,16,17,18,19,20,22,24,26,28","addr:postcode":"47300","addr:street":"Jalan SS 1/16B","building":"residential","building:levels":"2","name":"Terrace House"
386120662	house	54	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"54","addr:postcode":"47300","addr:street":"Jalan SS 1/24","building":"house","building:levels":"1"
386120690	house	58	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"58","addr:postcode":"47300","addr:street":"Jalan SS 1/39","building":"house","building:levels":"1"
386120692	house	56	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"56","addr:postcode":"47300","addr:street":"Jalan SS 1/24","building":"house","building:levels":"1"
386120717	residential	1,3,5,7,9,11,13,15,17,19,21,23,25,27,29	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"1,3,5,7,9,11,13,15,17,19,21,23,25,27,29","addr:postcode":"47300","addr:street":"Jalan SS 1/16C","building":"residential","building:levels":"2","name":"Terrace House"
386120723	house	52	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"52","addr:postcode":"47300","addr:street":"Jalan SS 1/24","building":"house","building:levels":"1"
386120729	house	50	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"50","addr:postcode":"47300","addr:street":"Jalan SS 1/24","building":"house","building:levels":"1"
386120764	house	48	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"48","addr:postcode":"47300","addr:street":"Jalan SS 1/24","building":"house","building:levels":"1"
386120780	house	46	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"46","addr:postcode":"47300","addr:street":"Jalan SS 1/24","building":"house","building:levels":"1"
386120795	house	44	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"44","addr:postcode":"47300","addr:street":"Jalan SS 1/24","building":"house","building:levels":"1"
386120796	house	42	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"42","addr:postcode":"47300","addr:street":"Jalan SS 1/24","building":"house","building:levels":"2"
386120828	house	40	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"40","addr:postcode":"47300","addr:street":"Jalan SS 1/24","building":"house","building:levels":"1"
386120832	house	38	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"38","addr:postcode":"47300","addr:street":"Jalan SS 1/24","building":"house","building:levels":"2"
386120836	house	11	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"11","addr:postcode":"47300","addr:street":"Lorong SS 1/20A","building":"house"
386120840	house	36	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"36","addr:postcode":"47300","addr:street":"Jalan SS 1/24","building":"house","building:levels":"1"
386120849	house	34	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"34","addr:postcode":"47300","addr:street":"Jalan SS 1/24","building":"house","building:levels":"1"
386120873	house	9	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"9","addr:postcode":"47300","addr:street":"Lorong SS 1/20A","building":"house"
386120874	house	7	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"7","addr:postcode":"47300","addr:street":"Lorong SS 1/20A","building":"house"
386120875	house	5	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"5","addr:postcode":"47300","addr:street":"Lorong SS 1/20A","building":"house"
386120876	house	3	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"3","addr:postcode":"47300","addr:street":"Lorong SS 1/20A","building":"house"
386120877	house	1	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"1","addr:postcode":"47300","addr:street":"Lorong SS 1/20A","building":"house"
386120880	house	32	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"32","addr:postcode":"47300","addr:street":"Jalan SS 1/24","building":"house","building:levels":"1"
386120963	house	30	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"30","addr:postcode":"47300","addr:street":"Jalan SS 1/24","building":"house","building:levels":"1"
386120965	house	28	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"28","addr:postcode":"47300","addr:street":"Jalan SS 1/24","building":"house","building:levels":"2"
386121061	house	26	No name	No name	"addr:city":"Petaling Jaya","addr:housenumber":"26","addr:postcode":"47300","addr:street":"Jalan SS 1/24","building":"house","building:levels":"1"
